confounder,p0_baseline,delta_p,rr_ud,p1_implied,bias_factor,rd_adjusted_pp,rr_adjusted,rd_attenuation_pp
prior_cesarean_history,0.12,0.21,8.0,0.32999999999999996,1.7989130434782608,8.500714410668001,1.5153634250809875,19.96908404064618
prior_cesarean_history,0.12,0.24,1.0,0.36,0.9999999999999999,28.469798451314187,2.726007030988081,-3.552713678800501e-15
prior_cesarean_history,0.12,0.24,1.25,0.36,1.058252427184466,25.9946938576224,2.575951598089654,2.475104593691782
prior_cesarean_history,0.12,0.24,1.5,0.36,1.1132075471698115,23.897147591781906,2.448785976989292,4.572650859532278
prior_cesarean_history,0.12,0.24,1.75,0.36,1.1651376146788992,22.096891347871576,2.3396438297456754,6.372907103442607
prior_cesarean_history,0.12,0.24,2.0,0.36,1.214285714285714,20.534904312714083,2.244946966696067,7.9348941386001
prior_cesarean_history,0.12,0.24,2.25,0.36,1.2608695652173916,19.16681911640371,2.162005576300891,9.302979334910475
prior_cesarean_history,0.12,0.24,2.5,0.36,1.3050847457627117,17.958639981999763,2.0887586341337245,10.51115846931442
prior_cesarean_history,0.12,0.24,2.75,0.36,1.3471074380165289,16.88387940231526,2.0236003113469803,11.585919048998925
prior_cesarean_history,0.12,0.24,3.0,0.36,1.3870967741935487,15.921593767016335,1.96526088280536,12.548204684297849
prior_cesarean_history,0.12,0.24,3.25,0.36,1.425196850393701,15.055005045725053,1.9127231653894265,13.41479340558913
prior_cesarean_history,0.12,0.24,3.5,0.36,1.4615384615384617,14.270514203292942,1.8651627054128972,14.199284248021241
prior_cesarean_history,0.12,0.24,3.75,0.36,1.496240601503759,13.55698233153309,1.8219041965900242,14.912816119781093
prior_cesarean_history,0.12,0.24,4.0,0.36,1.5294117647058825,12.905198410213975,1.7823892125691294,15.564600041100208
prior_cesarean_history,0.12,0.24,4.25,0.36,1.5611510791366907,12.307479514626413,1.7461519691582637,16.162318936687768
prior_cesarean_history,0.12,0.24,4.5,0.36,1.5915492957746482,11.757366548775904,1.7128008778774662,16.712431902538277
prior_cesarean_history,0.12,0.24,4.75,0.36,1.6206896551724141,11.249389895203313,1.682004338269241,17.22040855611087
prior_cesarean_history,0.12,0.24,5.0,0.36,1.6486486486486487,10.778886929189362,1.6534796745337539,17.69091152212482
prior_cesarean_history,0.12,0.24,5.25,0.36,1.675496688741722,10.341858482496551,1.626984433514625,18.127939968817632
prior_cesarean_history,0.12,0.24,5.5,0.36,1.7012987012987013,9.934854890920048,1.6023094762296353,18.534943560394133
prior_cesarean_history,0.12,0.24,5.75,0.36,1.7261146496815287,9.554884748230542,1.5792734459967848,18.91491370308364
prior_cesarean_history,0.12,0.24,6.0,0.36,1.75,9.199341257571072,1.5577183034217603,19.270457193743113
prior_cesarean_history,0.12,0.24,6.25,0.36,1.7730061349693254,8.865942344184512,1.5375056956783983,19.603856107129673
prior_cesarean_history,0.12,0.24,6.5,0.36,1.7951807228915662,8.552681620197147,1.5185139837047699,19.917116831117035
prior_cesarean_history,0.12,0.24,6.75,0.36,1.816568047337278,8.257787974489164,1.5006357923028848,20.21201047682502
prior_cesarean_history,0.12,0.24,7.0,0.36,1.8372093023255818,7.979692068093658,1.4837759788922462,20.490106383220525
prior_cesarean_history,0.12,0.24,7.25,0.36,1.8571428571428572,7.716998396513912,1.4678499397628126,20.75280005480027
prior_cesarean_history,0.12,0.24,7.5,0.36,1.8764044943820226,7.468461868911512,1.4527821901673004,21.001336582402672
prior_cesarean_history,0.12,0.24,7.75,0.36,1.8950276243093922,7.232968074536064,1.4385051679558094,21.23683037677812
prior_cesarean_history,0.12,0.24,8.0,0.36,1.9130434782608696,7.009516576463902,1.4249582207437694,21.46028187485028
prior_cesarean_history,0.12,0.27,1.0,0.39,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
prior_cesarean_history,0.12,0.27,1.25,0.39,1.0655339805825246,25.704334207109575,2.558348284207492,2.7654642442046082
prior_cesarean_history,0.12,0.27,1.5,0.39,1.1273584905660374,23.39013818685471,2.418048077696541,5.0796602644594735
prior_cesarean_history,0.12,0.27,1.75,0.39,1.1857798165137616,21.425085860177916,2.2989150203303734,7.044712591136268
prior_cesarean_history,0.12,0.27,2.0,0.39,1.2410714285714286,19.735706341919823,2.1964948738896766,8.73409210939436
prior_cesarean_history,0.12,0.27,2.25,0.39,1.2934782608695652,18.267791701685475,2.107501234041205,10.202006749628708
prior_cesarean_history,0.12,0.27,2.5,0.39,1.3432203389830506,16.980472238009934,2.029456338527404,11.489326213304249
prior_cesarean_history,0.12,0.27,2.75,0.39,1.3904958677685948,15.842351761209116,1.9604567652276839,12.627446690105067
prior_cesarean_history,0.12,0.27,3.0,0.39,1.435483870967742,14.828913022035348,1.8990161339467526,13.640885429278836
prior_cesarean_history,0.12,0.27,3.25,0.39,1.4783464566929134,13.920731568687895,1.8439568198960652,14.549066882626288
prior_cesarean_history,0.12,0.27,3.5,0.39,1.5192307692307696,13.102218663898782,1.7943337419162044,15.367579787415401
prior_cesarean_history,0.12,0.27,3.75,0.39,1.5582706766917294,12.360719036037974,1.749379662829504,16.10907941527621
prior_cesarean_history,0.12,0.27,4.0,0.39,1.5955882352941178,11.685851863215344,1.708465236010963,16.78394658809884
prior_cesarean_history,0.12,0.27,4.25,0.39,1.6312949640287766,11.069021779124988,1.6710693596795736,17.400776672189195
prior_cesarean_history,0.12,0.27,4.5,0.39,1.6654929577464788,10.503050835160462,1.6367568642719132,17.96674761615372
prior_cesarean_history,0.12,0.27,4.75,0.39,1.6982758620689657,9.981897894880433,1.6051615004802908,18.48790055643375
prior_cesarean_history,0.12,0.27,5.0,0.39,1.7297297297297298,9.500442151223309,1.575972814789984,18.969356300090872
prior_cesarean_history,0.12,0.27,5.25,0.39,1.7599337748344372,9.054314298446005,1.5489259141268115,19.415484152868178
prior_cesarean_history,0.12,0.27,5.5,0.39,1.7889610389610389,8.639763553215559,1.523793403891704,19.830034898098624
prior_cesarean_history,0.12,0.27,5.75,0.39,1.81687898089172,8.253551947448708,1.5003789793694253,20.216246503865477
prior_cesarean_history,0.12,0.27,6.0,0.39,1.8437499999999998,7.892869583419003,1.4785122879935355,20.57692886789518
prior_cesarean_history,0.12,0.27,6.25,0.39,1.8696319018404908,7.55526615654623,1.458044777854166,20.91453229476795
prior_cesarean_history,0.12,0.27,6.5,0.39,1.8945783132530118,7.238595215600394,1.4388463184229616,21.23120323571379
prior_cesarean_history,0.12,0.27,6.75,0.39,1.918639053254438,6.940968479275813,1.420802430954466,21.52882997203837
prior_cesarean_history,0.12,0.27,7.0,0.39,1.9418604651162792,6.660718154203717,1.4038120039818858,21.809080297110466
prior_cesarean_history,0.12,0.27,7.25,0.39,1.9642857142857142,6.396365665753896,1.387785397593932,22.073432785560286
prior_cesarean_history,0.12,0.27,7.5,0.39,1.9859550561797756,6.146595563512756,1.372642861431056,22.32320288780143
prior_cesarean_history,0.12,0.27,7.75,0.39,2.006906077348066,5.910233629182714,1.3583132074572406,22.55956482213147
prior_cesarean_history,0.12,0.27,8.0,0.39,2.0271739130434785,5.686228417961069,1.3447326908895625,22.783570033353115
prior_cesarean_history,0.12,0.3,1.0,0.42,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
prior_cesarean_history,0.12,0.3,1.25,0.42,1.0728155339805827,25.417916090314137,2.5409839293373055,3.0518823610000467
prior_cesarean_history,0.12,0.3,1.5,0.42,1.141509433962264,22.895699263041383,2.3880722750804675,5.5740991882728
prior_cesarean_history,0.12,0.3,1.75,0.42,1.206422018348624,20.776269913888214,2.2595799724539978,7.693528537425969
prior_cesarean_history,0.12,0.3,2.0,0.42,1.2678571428571426,18.970277299468993,2.1500900526103175,9.49952115184519
prior_cesarean_history,0.12,0.3,2.25,0.42,1.3260869565217392,17.412978749986163,2.055677433204126,11.05681970132802
prior_cesarean_history,0.12,0.3,2.5,0.42,1.3813559322033895,16.0563137559582,1.9734284028011877,12.413484695355983
prior_cesarean_history,0.12,0.3,2.75,0.42,1.4338842975206614,14.863856052273656,1.9011345864527822,13.605942399040527
prior_cesarean_history,0.12,0.3,3.0,0.42,1.4838709677419357,13.807494064770506,1.837091694796315,14.662304386543678
prior_cesarean_history,0.12,0.3,3.25,0.42,1.5314960629921262,12.865186584915516,1.779963459822551,15.604611866398667
prior_cesarean_history,0.12,0.3,3.5,0.42,1.576923076923077,12.0194081639725,1.7286873855046363,16.450390287341683
prior_cesarean_history,0.12,0.3,3.75,0.42,1.6203007518796992,11.256048985905604,1.6824080516074928,17.21374946540858
prior_cesarean_history,0.12,0.3,4.0,0.42,1.661764705882353,10.563621412880318,1.6404290097981369,17.906177038433867
prior_cesarean_history,0.12,0.3,4.25,0.42,1.7014388489208634,9.9326778949651,1.602177493899971,18.537120556349084
prior_cesarean_history,0.12,0.3,4.5,0.42,1.7394366197183098,9.355377348208672,1.5671781311753339,19.114421103105514
prior_cesarean_history,0.12,0.3,4.75,0.42,1.7758620689655178,8.825157622741104,1.5350330854107634,19.64464082857308
prior_cesarean_history,0.12,0.3,5.0,0.42,1.810810810810811,8.336484965313916,1.505406867859089,20.13331348600027
prior_cesarean_history,0.12,0.3,5.25,0.42,1.8443708609271527,7.88466015638213,1.4780145841263916,20.585138294932054
prior_cesarean_history,0.12,0.3,5.5,0.42,1.8766233766233766,7.465666907960967,1.4526127431562783,21.004131543353218
prior_cesarean_history,0.12,0.3,5.75,0.42,1.9076433121019112,7.076052151081845,1.428991999549678,21.393746300232337
prior_cesarean_history,0.12,0.3,6.0,0.42,1.9375,6.712830651926802,1.4069713708325577,21.756967799387382
prior_cesarean_history,0.12,0.3,6.25,0.42,1.9662576687116566,6.373408377365373,1.386393591422955,22.09639007394881
prior_cesarean_history,0.12,0.3,6.5,0.42,1.9939759036144578,6.055520446507245,1.3671213508882822,22.41427800480694
prior_cesarean_history,0.12,0.3,6.75,0.42,2.0207100591715976,5.75718052896689,1.349034226169797,22.71261792234729
prior_cesarean_history,0.12,0.3,7.0,0.42,2.0465116279069773,5.476639299688877,1.3320261628691754,22.993159151625306
prior_cesarean_history,0.12,0.3,7.25,0.42,2.0714285714285716,5.212350114038014,1.3160033942701077,23.25744833727617
prior_cesarean_history,0.12,0.3,7.5,0.42,2.0955056179775284,4.962940480394302,1.3008827118388158,23.50685797091988
prior_cesarean_history,0.12,0.3,7.75,0.42,2.11878453038674,4.727188219127435,1.2865900198405285,23.74261023218675
prior_cesarean_history,0.12,0.3,8.0,0.42,2.141304347826087,4.504001433714885,1.2730591210705757,23.9657970175993
obstetric_severity_unmeasured,0.08,0.0,1.0,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,1.2,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,1.4,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,1.6,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,1.8,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,2.0,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,2.2,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,2.4,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,2.6,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,2.8,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,3.0,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,3.2,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,3.4,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,3.6,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,3.8,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,4.0,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,4.2,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,4.4,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,4.6,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,4.8,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.0,5.0,0.08,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.02,1.0,0.1,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.02,1.2,0.1,1.0039370078740157,28.293467470456395,2.715316807337147,0.17633098085778798
obstetric_severity_unmeasured,0.08,0.02,1.4,0.1,1.007751937984496,28.123918450400847,2.7050377461343267,0.34588000091333626
obstetric_severity_unmeasured,0.08,0.02,1.6,0.1,1.0114503816793894,27.96076750657379,2.6951465740334983,0.5090309447403918
obstetric_severity_unmeasured,0.08,0.02,1.8,0.1,1.0150375939849623,27.8036591902959,2.685621741640109,0.6661392610182837
obstetric_severity_unmeasured,0.08,0.02,2.0,0.1,1.0185185185185186,27.65226390370083,2.676443266788297,0.8175345476133522
obstetric_severity_unmeasured,0.08,0.02,2.2,0.1,1.0218978102189782,27.506275591627023,2.6675925946097645,0.9635228596871599
obstetric_severity_unmeasured,0.08,0.02,2.4,0.1,1.025179856115108,27.365409676468076,2.659052472332233,1.1043887748461074
obstetric_severity_unmeasured,0.08,0.02,2.6,0.1,1.0283687943262412,27.229401206659453,2.650806837029789,1.24039724465473
obstetric_severity_unmeasured,0.08,0.02,2.8,0.1,1.0314685314685315,27.098003193454495,2.642840714788444,1.371795257859688
obstetric_severity_unmeasured,0.08,0.02,3.0,0.1,1.0344827586206897,26.970985114023044,2.6351401299551442,1.4988133372911392
obstetric_severity_unmeasured,0.08,0.02,3.2,0.1,1.0374149659863945,26.848131561786076,2.627692023313101,1.6216668895281074
obstetric_severity_unmeasured,0.08,0.02,3.4,0.1,1.0402684563758389,26.729241027363194,2.620484178175639,1.740557423950989
obstetric_severity_unmeasured,0.08,0.02,3.6,0.1,1.0430463576158941,26.61412479562039,2.613505153518731,1.855673655693792
obstetric_severity_unmeasured,0.08,0.02,3.8,0.1,1.045751633986928,26.50260594611958,2.6067442233823526,1.9671925051946033
obstetric_severity_unmeasured,0.08,0.02,4.0,0.1,1.0483870967741935,26.39451844583415,2.600191321865554,2.0752800054800318
obstetric_severity_unmeasured,0.08,0.02,4.2,0.1,1.0509554140127386,26.289706324345268,2.5938369931219922,2.1800921269689155
obstetric_severity_unmeasured,0.08,0.02,4.4,0.1,1.0534591194968552,26.18802292290082,2.587672345833462,2.2817755284133625
obstetric_severity_unmeasured,0.08,0.02,4.6,0.1,1.0559006211180124,26.08933020973415,2.5816890117004765,2.380468241580033
obstetric_severity_unmeasured,0.08,0.02,4.8,0.1,1.0582822085889572,25.99349815492013,2.57587910754236,2.4763002963940544
obstetric_severity_unmeasured,0.08,0.02,5.0,0.1,1.0606060606060608,25.900404158815093,2.570235200645904,2.5693942924990907
obstetric_severity_unmeasured,0.08,0.04,1.0,0.12,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.04,1.2,0.12,1.0078740157480315,28.118514075386575,2.7047101010584864,0.35128437592760875
obstetric_severity_unmeasured,0.08,0.04,1.4,0.12,1.0155038759689923,27.78331906018847,2.6843886030340642,0.6864793911257117
obstetric_severity_unmeasured,0.08,0.04,1.6,0.12,1.0229007633587786,27.463132777014167,2.664977022831631,1.0066656743000166
obstetric_severity_unmeasured,0.08,0.04,1.8,0.12,1.0300751879699248,27.156969250767197,2.6464155848278446,1.312829200546986
obstetric_severity_unmeasured,0.08,0.04,2.0,0.12,1.0370370370370372,26.86392701850225,2.6286496370242203,1.6058714328119343
obstetric_severity_unmeasured,0.08,0.04,2.2,0.12,1.0437956204379564,26.58318026451415,2.611629113603965,1.8866181868000318
obstetric_severity_unmeasured,0.08,0.04,2.4,0.12,1.0503597122302162,26.31397104836116,2.595308063748925,2.1558274029530224
obstetric_severity_unmeasured,0.08,0.04,2.6,0.12,1.0567375886524826,26.055602471784834,2.5796442373779818,2.4141959795293495
obstetric_severity_unmeasured,0.08,0.04,2.8,0.12,1.0629370629370627,25.80743265481021,2.5645987199427345,2.6623657965039733
obstetric_severity_unmeasured,0.08,0.04,3.0,0.12,1.0689655172413792,25.568869411395866,2.5501356096340113,2.900929039918317
obstetric_severity_unmeasured,0.08,0.04,3.2,0.12,1.074829931972789,25.33936553165549,2.5362217313623283,3.130432919658695
obstetric_severity_unmeasured,0.08,0.04,3.4,0.12,1.0805369127516777,25.118414591532773,2.522826382715677,3.3513838597814107
obstetric_severity_unmeasured,0.08,0.04,3.6,0.12,1.086092715231788,24.90554722239015,2.509921107800001,3.5642512289240322
obstetric_severity_unmeasured,0.08,0.04,3.8,0.12,1.091503267973856,24.700327782677807,2.497479495456146,3.7694706686363766
obstetric_severity_unmeasured,0.08,0.04,4.0,0.12,1.096774193548387,24.502351382014133,2.4854769988420737,3.96744706930005
obstetric_severity_unmeasured,0.08,0.04,4.2,0.12,1.1019108280254777,24.311241214899486,2.473890773786871,4.158557236414698
obstetric_severity_unmeasured,0.08,0.04,4.4,0.12,1.1069182389937107,24.126646167118288,2.462699533676732,4.343152284195895
obstetric_severity_unmeasured,0.08,0.04,4.6,0.12,1.111801242236025,23.948238662838136,2.451883418933413,4.521559788476047
obstetric_severity_unmeasured,0.08,0.04,4.8,0.12,1.1165644171779143,23.77571272463316,2.4414238794014125,4.694085726681024
obstetric_severity_unmeasured,0.08,0.04,5.0,0.12,1.1212121212121213,23.60878222226186,2.431303568178558,4.861016229052325
obstetric_severity_unmeasured,0.08,0.06,1.0,0.14,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.06,1.2,0.14,1.0118110236220472,27.94492218533674,2.694185937241138,0.5248762659774435
obstetric_severity_unmeasured,0.08,0.06,1.4,0.14,1.0232558139534884,27.447880266797497,2.6640523257383513,1.0219181845166858
obstetric_severity_unmeasured,0.08,0.06,1.6,0.14,1.034351145038168,26.97651579054442,2.6354754321729783,1.493282660769765
obstetric_severity_unmeasured,0.08,0.06,1.8,0.14,1.0451127819548873,26.528889093670983,2.6083376627439905,1.9409093576432
obstetric_severity_unmeasured,0.08,0.06,2.0,0.14,1.0555555555555558,26.103251076643964,2.5825329767255494,2.366547374670219
obstetric_severity_unmeasured,0.08,0.06,2.2,0.14,1.0656934306569346,25.698020361803174,2.5579655016805956,2.7717780895110096
obstetric_severity_unmeasured,0.08,0.06,2.4,0.14,1.075539568345324,25.311763660366303,2.5345483431929305,3.1580347909478803
obstetric_severity_unmeasured,0.08,0.06,2.6,0.14,1.0851063829787237,24.943178834158566,2.512202557969407,3.5266196171556174
obstetric_severity_unmeasured,0.08,0.06,2.8,0.14,1.0944055944055944,24.591080230209332,2.4908562647367125,3.878718221104851
obstetric_severity_unmeasured,0.08,0.06,3.0,0.14,1.103448275862069,24.254385940182875,2.470443871832948,4.2154125111313085
obstetric_severity_unmeasured,0.08,0.06,3.2,0.14,1.1122448979591837,23.93210669621259,2.450905404007632,4.537691755101594
obstetric_severity_unmeasured,0.08,0.06,3.4,0.14,1.1208053691275166,23.623336163067417,2.4321859138755935,4.846462288246766
obstetric_severity_unmeasured,0.08,0.06,3.6,0.14,1.129139072847682,23.327242426004435,2.4142349658604116,5.142556025309748
obstetric_severity_unmeasured,0.08,0.06,3.8,0.14,1.1372549019607843,23.04306050594974,2.3970061824205535,5.426737945364444
obstetric_severity_unmeasured,0.08,0.06,4.0,0.14,1.1451612903225805,22.770085760207063,2.3804568439614227,5.69971269110712
obstetric_severity_unmeasured,0.08,0.06,4.2,0.14,1.1528662420382165,22.507668048830126,2.364547535166457,5.962130402484057
obstetric_severity_unmeasured,0.08,0.06,4.4,0.14,1.1603773584905661,22.255206564985098,2.3492418315832237,6.214591886329085
obstetric_severity_unmeasured,0.08,0.06,4.6,0.14,1.1677018633540375,22.0121452427726,2.3345060212185156,6.457653208541583
obstetric_severity_unmeasured,0.08,0.06,4.8,0.14,1.1748466257668713,21.77796866863054,2.3203088566634835,6.691829782683644
obstetric_severity_unmeasured,0.08,0.06,5.0,0.14,1.181818181818182,21.552198433047415,2.306621333912991,6.917600018266768
obstetric_severity_unmeasured,0.08,0.08,1.0,0.16,0.9999999999999999,28.469798451314187,2.726007030988081,-3.552713678800501e-15
obstetric_severity_unmeasured,0.08,0.08,1.2,0.16,1.015748031496063,27.77267596885319,2.6837433560890407,0.6971224824609941
obstetric_severity_unmeasured,0.08,0.08,1.4,0.16,1.0310077519379846,27.117485665788344,2.6440218571237772,1.3523127855258394
obstetric_severity_unmeasured,0.08,0.08,1.6,0.16,1.0458015267175573,26.500554650493708,2.6066198617477263,1.9692438008204753
obstetric_severity_unmeasured,0.08,0.08,1.8,0.16,1.0601503759398496,25.918626813371827,2.5713399654001043,2.551171637942357
obstetric_severity_unmeasured,0.08,0.08,2.0,0.16,1.0740740740740744,25.368805339677348,2.53800654609235,3.1009931116368357
obstetric_severity_unmeasured,0.08,0.08,2.2,0.16,1.0875912408759127,24.84850448202016,2.5064628405729326,3.6212939692940225
obstetric_severity_unmeasured,0.08,0.08,2.4,0.16,1.1007194244604317,24.355408897965976,2.476568479132962,4.114389553348207
obstetric_severity_unmeasured,0.08,0.08,2.6,0.16,1.1134751773049647,23.887439203545114,2.448197397256811,4.5823592477690696
obstetric_severity_unmeasured,0.08,0.08,2.8,0.16,1.125874125874126,23.44272266164206,2.421236058579475,5.027075789672125
obstetric_severity_unmeasured,0.08,0.08,3.0,0.16,1.1379310344827587,23.019568133891887,2.3955819363228588,5.450230317422296
obstetric_severity_unmeasured,0.08,0.08,3.2,0.16,1.1496598639455784,22.616444589703843,2.3711422103860818,5.853353861610341
obstetric_severity_unmeasured,0.08,0.08,3.4,0.16,1.161073825503356,22.231962596692128,2.3478326451862657,6.237835854622055
obstetric_severity_unmeasured,0.08,0.08,3.6,0.16,1.1721854304635764,21.864858320878678,2.3255766196564975,6.604940130435505
obstetric_severity_unmeasured,0.08,0.08,3.8,0.16,1.1830065359477127,21.513979648416107,2.304304285862852,6.955818802898076
obstetric_severity_unmeasured,0.08,0.08,4.0,0.16,1.1935483870967745,21.178274107735696,2.2839518367737965,7.291524343578487
obstetric_severity_unmeasured,0.08,0.08,4.2,0.16,1.2038216560509556,20.856778325390973,2.2644608670112625,7.61302012592321
obstetric_severity_unmeasured,0.08,0.08,4.4,0.16,1.2138364779874216,20.548608793091617,2.245777813093807,7.921189658222566
obstetric_severity_unmeasured,0.08,0.08,4.6,0.16,1.22360248447205,20.25295375956584,2.227853461873507,8.216844691748342
obstetric_severity_unmeasured,0.08,0.08,4.8,0.16,1.2331288343558284,19.969066090558506,2.2106425176669506,8.500732360755677
obstetric_severity_unmeasured,0.08,0.08,5.0,0.16,1.2424242424242427,19.696256964731948,2.194103220063577,8.773541486582236
obstetric_severity_unmeasured,0.08,0.1,1.0,0.18,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.1,1.2,0.18,1.0196850393700787,27.60175983898341,2.6733814126292375,0.8680386123307748
obstetric_severity_unmeasured,0.08,0.1,1.4,0.18,1.0387596899224807,26.79202232748082,2.624290350727331,1.6777761238333646
obstetric_severity_unmeasured,0.08,0.1,1.6,0.18,1.0572519083969467,26.034903138025335,2.578389321728798,2.4348953132888482
obstetric_severity_unmeasured,0.08,0.1,1.8,0.18,1.0751879699248121,25.32543480664746,2.5353771686812214,3.144363644666722
obstetric_severity_unmeasured,0.08,0.1,2.0,0.18,1.0925925925925928,24.65925606837062,2.49498948598909,3.810542382943563
obstetric_severity_unmeasured,0.08,0.1,2.2,0.18,1.1094890510948907,24.032522123807535,2.4569931792458353,4.437276327506648
obstetric_severity_unmeasured,0.08,0.1,2.4,0.18,1.1258992805755397,23.44183038691901,2.421181963625196,5.027968064395175
obstetric_severity_unmeasured,0.08,0.1,2.6,0.18,1.1418439716312059,22.88415868501182,2.387372617200741,5.585639766302364
obstetric_severity_unmeasured,0.08,0.1,2.8,0.18,1.1573426573426575,22.35681354091228,2.355401845506317,6.112984910401902
obstetric_severity_unmeasured,0.08,0.1,3.0,0.18,1.1724137931034484,21.857386669147427,2.3251236440780687,6.612411782166756
obstetric_severity_unmeasured,0.08,0.1,3.2,0.18,1.1870748299319729,21.38371820337617,2.296407069084515,7.086080247938014
obstetric_severity_unmeasured,0.08,0.1,3.4,0.18,1.2013422818791948,20.93386547052078,2.2691343442303014,7.535932980793405
obstetric_severity_unmeasured,0.08,0.1,3.6,0.18,1.2152317880794703,20.506076359440325,2.2431992462081753,7.9637220918738585
obstetric_severity_unmeasured,0.08,0.1,3.8,0.18,1.2287581699346406,20.098766514315844,2.2185057220275337,8.371031936998339
obstetric_severity_unmeasured,0.08,0.1,4.0,0.18,1.2419354838709677,19.710499726885498,2.194966700276117,8.759298724428685
obstetric_severity_unmeasured,0.08,0.1,4.2,0.18,1.2547770700636942,19.339971016038255,2.1725030653052215,9.129827435275928
obstetric_severity_unmeasured,0.08,0.1,4.4,0.18,1.2672955974842768,18.98599197465814,2.1510427688690066,9.483806476656042
obstetric_severity_unmeasured,0.08,0.1,4.6,0.18,1.2795031055900623,18.64747803702764,2.130520058199422,9.822320414286544
obstetric_severity_unmeasured,0.08,0.1,4.8,0.18,1.2914110429447854,18.32343737939085,2.110874803092908,10.146361071923334
obstetric_severity_unmeasured,0.08,0.1,5.0,0.18,1.3030303030303032,18.012961214399315,2.0920519075024804,10.456837236914868
obstetric_severity_unmeasured,0.08,0.12,1.0,0.2,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.12,1.2,0.2,1.0236220472440944,27.432158448574167,2.6630991764268175,1.0376400027400159
obstetric_severity_unmeasured,0.08,0.12,1.4,0.2,1.0465116279069768,26.471380668259336,2.6048511629441657,1.9984177830548475
obstetric_severity_unmeasured,0.08,0.12,1.6,0.2,1.0687022900763359,25.579229872252718,2.5507637218531327,2.8905685790614655
obstetric_severity_unmeasured,0.08,0.12,1.8,0.2,1.0902255639097744,24.748606717349997,2.500406449113205,3.7211917339641865
obstetric_severity_unmeasured,0.08,0.12,2.0,0.2,1.1111111111111112,23.973358439440783,2.4534063278892724,4.4964400118734
obstetric_severity_unmeasured,0.08,0.12,2.2,0.2,1.1313868613138687,23.24812617946121,2.409438472550755,5.221672271852974
obstetric_severity_unmeasured,0.08,0.12,2.4,0.2,1.1510791366906477,22.568220935730345,2.3682186081708947,5.901577515583838
obstetric_severity_unmeasured,0.08,0.12,2.6,0.2,1.170212765957447,21.92952207040742,2.3294969173898137,6.540276380906764
obstetric_severity_unmeasured,0.08,0.12,2.8,0.2,1.188811188811189,21.32839372657408,2.2930529731252673,7.141404724740102
obstetric_severity_unmeasured,0.08,0.12,3.0,0.2,1.2068965517241381,20.76161557381693,2.258691539961552,7.708182877497254
